Date,Orkla,Telenor,DNO,Schibsted,BW,Equinor,Aker BP,SalMar,BWO,AkerASA,LerøySeafood,DNB,TGS,Subsea7,Yara,Nel,Scatec,PFBakkafrost,Storebrand,Mowi,Gjensidige,Entra
31.03.2014,"51,05","132,70","22,85","185,80","69,75","169,00","62,70","85,75","387,50","193,50","19,45","104,10","196,30","111,30","264,60","1,24",#N/A,"99,00","34,55","67,80","121,80",#N/A
01.04.2014,"51,05","130,30","22,71","185,40","69,75","167,70","62,95","86,25","397,50","194,00","19,55","105,00","191,00","108,80","263,00","1,20",#N/A,"99,75","35,35","68,20","122,50",#N/A
02.04.2014,"51,10","131,20","22,71","180,50","71,25","167,30","62,00","85,75","393,50","196,00","19,40","105,40","193,70","109,60","260,00","1,15",#N/A,"99,50","35,93","67,60","124,60",#N/A
03.04.2014,"50,50","132,20","22,28","181,60","72,50","167,80","60,80","84,00","396,50","198,00","19,05","103,70","191,00","109,50","260,10","1,10",#N/A,"99,25","35,80","67,45","124,90",#N/A
04.04.2014,"51,00","133,00","22,67","175,00","75,00","169,50","60,90","83,25","395,50","198,00","19,25","103,20","198,60","110,40","260,00","1,03",#N/A,"99,00","36,23","67,45","127,00",#N/A
07.04.2014,"50,10","131,20","22,20","165,80","73,50","166,50","60,05","83,00","388,50","200,00","19,30","101,60","195,80","109,50","258,70","1,06",#N/A,"96,00","35,65","67,50","125,80",#N/A
08.04.2014,"49,79","130,80","21,11","168,35","71,50","164,90","60,15","82,25","388,50","198,50","19,25","100,80","196,20","108,00","258,90","1,04",#N/A,"94,50","34,85","66,45","123,00",#N/A
09.04.2014,"50,45","132,60","21,86","171,70","74,50","165,90","61,50","81,50","396,50","200,00","19,50","103,60","195,20","108,40","262,10","1,03",#N/A,"91,00","34,89","66,55","121,90",#N/A
10.04.2014,"50,55","132,40","21,68","171,85","74,50","166,70","62,25","82,00","397,00","200,00","19,85","102,90","194,90","108,10","261,70","1,28",#N/A,"91,75","34,11","68,60","119,00",#N/A
11.04.2014,"47,04","129,50","20,70","166,00","74,25","165,30","60,00","80,50","381,50","199,00","19,25","100,00","190,20","105,20","255,00","0,76",#N/A,"90,75","33,15","67,10","117,80",#N/A
14.04.2014,"47,81","129,40","19,36","165,85","72,00","169,50","58,00","81,75","387,50","184,00","19,55","99,20","192,50","105,40","262,60","0,79",#N/A,"93,00","32,51","69,65","120,40",#N/A
15.04.2014,"48,24","127,50","19,27","163,00","71,25","172,20","58,20","80,50","382,00","186,50","19,80","98,90","193,50","105,00","265,40","0,82",#N/A,"92,25","31,98","68,85","119,40",#N/A
16.04.2014,"48,64","127,90","19,98","166,25","72,00","174,30","58,00","81,50","379,00","184,00","19,25","99,90","195,00","105,00","272,30","0,81",#N/A,"91,50","32,25","68,80","121,90",#N/A
22.04.2014,"49,51","133,60","20,65","172,25","73,00","173,70","59,50","84,25","385,00","192,00","20,40","103,30","199,80","106,00","272,10","0,79",#N/A,"94,25","33,48","72,25","124,00",#N/A
23.04.2014,"49,51","133,50","19,99","171,75","74,50","171,00","58,75","83,00","375,50","193,50","20,20","103,30","194,40","108,10","270,20","0,77",#N/A,"93,75","33,40","72,60","122,30",#N/A
24.04.2014,"49,67","135,50","19,80","172,00","76,00","172,00","59,40","83,50","381,50","195,50","19,95","104,50","198,30","110,90","271,50","0,78",#N/A,"94,00","33,17","71,65","122,40",#N/A
25.04.2014,"49,71","136,50","19,61","168,50","75,50","173,30","60,95","83,50","381,00","197,50","20,30","102,40","199,90","112,60","271,20","0,77",#N/A,"91,75","33,06","71,55","110,50",#N/A
28.04.2014,"49,50","136,90","19,81","168,30","75,75","173,70","63,00","84,00","380,00","202,00","20,70","102,60","201,20","113,80","272,50","0,76",#N/A,"91,25","33,05","71,50","110,70",#N/A
29.04.2014,"50,15","139,20","20,21","167,90","76,00","181,50","65,15","84,75","380,00","202,50","20,75","103,90","204,70","115,50","266,60","0,75",#N/A,"91,50","33,26","72,25","110,00",#N/A
30.04.2014,"49,09","139,50","20,61","170,70","76,00","180,40","64,95","86,00","388,00","201,00","21,00","105,10","205,00","118,90","280,60","0,75",#N/A,"93,00","33,32","72,80","109,60",#N/A
02.05.2014,"49,00","141,00","22,04","169,10","75,50","183,00","63,85","85,25","398,00","202,50","20,80","104,30","208,40","119,10","280,00","0,75",#N/A,"94,25","34,00","72,70","109,50",#N/A
05.05.2014,"48,75","141,50","22,07","167,50","75,75","182,80","63,70","83,75","393,00","202,00","20,40","104,30","209,70","118,50","278,80","0,72",#N/A,"93,25","34,00","72,15","109,60",#N/A
06.05.2014,"48,79","140,10","21,54","167,75","74,50","184,60","64,90","84,25","380,00","204,00","20,55","104,40","201,80","119,70","269,40","0,74",#N/A,"94,00","34,10","72,15","108,80",#N/A
07.05.2014,"48,76","141,30","21,55","163,50","74,25","185,60","64,75","86,00","389,00","205,50","20,35","104,50","200,30","118,80","270,00","0,73",#N/A,"94,25","35,90","73,35","111,90",#N/A
08.05.2014,"49,03","145,00","21,12","157,40","72,75","185,40","64,20","85,50","383,50","207,50","20,95","106,60","200,90","119,10","275,50","0,73",#N/A,"94,00","36,05","74,10","112,00",#N/A
09.05.2014,"50,75","145,30","22,54","160,35","71,25","185,40","64,85","85,25","386,50","212,50","21,00","108,00","197,00","117,50","273,90","0,78",#N/A,"94,00","36,01","73,85","112,70",#N/A
12.05.2014,"51,35","148,70","22,21","163,05","72,50","184,50","65,50","87,25","385,00","216,00","21,15","109,00","202,90","119,00","280,00","0,80",#N/A,"94,50","36,18","75,60","115,30",#N/A
13.05.2014,"51,50","148,50","21,84","164,60","72,00","184,60","64,75","87,50","381,50","216,50","20,90","108,50","203,00","118,80","278,50","0,81",#N/A,"95,00","36,20","75,40","115,50",#N/A
14.05.2014,"51,80","147,50","22,53","163,50","73,25","186,00","64,55","90,00","383,00","218,50","21,35","109,30","206,90","118,70","276,70","0,83",#N/A,"96,75","35,75","76,00","114,50",#N/A
15.05.2014,"52,10","142,50","21,56","160,65","73,75","180,00","63,00","91,50","378,00","214,50","21,35","109,40","205,40","117,90","275,40","0,89",#N/A,"99,00","34,71","75,40","112,80",#N/A
16.05.2014,"52,45","143,00","21,00","160,00","73,50","179,50","60,15","90,00","371,00","210,00","21,60","109,50","199,90","116,20","280,80","0,94",#N/A,"99,75","34,50","75,20","111,30",#N/A
19.05.2014,"52,70","143,60","21,13","162,40","74,25","179,30","60,40","90,00","368,00","210,00","21,40","109,70","199,70","117,00","282,60","0,94",#N/A,"100,50","34,51","75,10","112,20",#N/A
20.05.2014,"52,20","142,10","21,06","163,45","75,00","178,60","60,00","90,50","369,50","208,00","21,50","109,00","197,80","116,00","280,10","0,90",#N/A,"104,00","34,60","73,55","110,30",#N/A
21.05.2014,"52,10","141,70","21,12","163,10","76,50","180,40","60,15","92,50","375,00","207,50","21,60","109,80","199,00","119,80","276,60","0,90",#N/A,"106,50","34,76","75,00","111,60",#N/A
22.05.2014,"52,50","142,20","22,52","166,50","77,50","180,40","60,60","93,00","376,00","215,00","21,05","110,00","199,10","121,20","278,60","0,87",#N/A,"105,50","34,88","75,90","111,50",#N/A
23.05.2014,"52,75","142,00","22,53","168,35","77,25","181,20","62,00","93,50","377,00","215,00","20,55","111,00","199,10","120,90","278,00","0,87",#N/A,"105,50","35,48","71,30","111,40",#N/A
26.05.2014,"52,30","140,90","21,94","166,65","78,00","182,30","61,30","92,75","380,00","214,00","20,00","110,60","199,40","120,20","277,80","0,85",#N/A,"105,00","35,46","68,85","110,30",#N/A
27.05.2014,"52,35","141,50","21,63","171,35","78,75","183,50","63,05","93,00","395,50","218,00","19,90","111,90","197,10","118,90","277,20","0,90",#N/A,"106,50","35,48","69,40","111,30",#N/A
28.05.2014,"52,05","142,00","21,62","175,15","81,00","184,60","63,00","93,50","402,50","219,00","19,70","112,60","197,20","119,50","273,70","0,89",#N/A,"107,00","35,57","69,65","110,30",#N/A
30.05.2014,"52,90","141,70","21,68","175,00","85,00","183,20","63,30","95,00","411,50","221,00","20,00","112,30","194,80","119,50","273,00","0,86",#N/A,"111,50","35,50","71,80","110,40",#N/A
02.06.2014,"53,35","143,80","22,08","175,20","82,75","184,00","69,05","96,50","421,50","228,50","19,90","114,30","196,40","120,00","277,90","0,85",#N/A,"111,00","35,70","72,10","110,90",#N/A
03.06.2014,"53,10","145,30","21,69","170,60","84,75","184,60","71,15","97,00","425,00","228,50","20,00","114,90","196,50","119,90","279,70","0,87",#N/A,"109,50","35,59","71,65","113,10",#N/A
04.06.2014,"52,85","145,00","21,63","168,10","85,25","181,50","71,00","98,00","423,00","227,50","20,50","114,50","187,60","120,70","279,70","0,87",#N/A,"109,50","35,70","71,90","113,50",#N/A
05.06.2014,"54,05","147,80","22,90","168,25","86,00","185,00","69,80","90,75","425,00","227,00","20,90","115,40","188,30","120,70","280,30","0,87",#N/A,"112,00","36,27","72,85","114,60",#N/A
06.06.2014,"54,00","147,50","23,50","172,25","86,00","184,60","69,00","90,75","427,50","230,00","20,80","116,80","191,00","121,50","292,70","0,87",#N/A,"112,00","36,85","73,45","115,80",#N/A
10.06.2014,"54,85","146,90","23,70","172,00","85,50","183,50","69,90","90,00","419,00","233,00","20,45","116,00","191,60","121,40","298,00","0,86",#N/A,"113,00","36,98","74,25","115,20",#N/A
11.06.2014,"54,75","146,40","22,30","170,00","87,00","182,90","69,25","92,50","415,00","237,00","20,60","115,70","191,00","121,40","300,50","0,90",#N/A,"113,50","36,42","74,10","115,20",#N/A
12.06.2014,"54,65","146,10","21,74","168,00","85,25","187,20","69,75","93,75","423,00","240,50","20,35","115,50","196,30","123,00","299,60","0,91",#N/A,"116,00","36,43","74,25","114,70",#N/A
13.06.2014,"53,90","143,30","21,76","167,00","83,75","191,00","69,20","94,00","428,50","240,00","20,50","115,20","199,80","125,30","302,20","0,89",#N/A,"114,00","36,25","74,40","113,20",#N/A
16.06.2014,"53,65","141,80","21,26","164,75","84,00","191,20","68,35","93,50","438,50","239,00","20,40","114,50","201,90","126,80","299,00","0,92",#N/A,"116,00","36,11","75,40","113,00",#N/A
17.06.2014,"53,15","139,00","21,00","164,00","83,50","187,70","67,25","97,25","431,50","237,00","21,00","114,70","201,40","124,00","295,00","0,94",#N/A,"116,50","36,14","76,60","111,70",#N/A
18.06.2014,"53,50","143,20","20,81","165,65","84,75","190,10","67,00","101,00","432,00","238,00","21,75","116,30","200,50","123,60","308,00","1,05",#N/A,"120,00","36,95","79,50","112,40",#N/A
19.06.2014,"54,00","145,50","21,27","168,45","87,75","193,60","67,10","103,00","432,50","240,00","21,75","115,90","206,30","124,00","309,10","1,03",#N/A,"120,00","36,86","81,25","113,00",#N/A
20.06.2014,"53,85","142,50","22,36","170,30","88,25","194,20","67,50","103,00","443,50","237,00","21,20","114,70","204,50","124,30","305,10","1,00",#N/A,"117,00","36,77","80,05","112,20",#N/A
23.06.2014,"53,90","143,50","22,35","166,50","89,00","194,80","69,00","105,00","450,00","245,00","22,15","113,50","205,30","123,10","307,50","1,00",#N/A,"118,00","36,50","82,90","112,30",#N/A
24.06.2014,"53,80","142,80","21,89","163,00","90,50","194,80","67,75","106,00","450,00","241,50","21,80","112,20","198,50","122,20","306,70","1,00",#N/A,"117,00","36,25","83,00","111,90",#N/A
25.06.2014,"53,85","140,70","21,32","161,75","89,20","189,80","67,25","106,50","441,50","242,00","21,80","112,00","194,90","119,50","305,20","0,98",#N/A,"117,50","35,36","82,50","110,60",#N/A
26.06.2014,"54,55","140,70","21,28","160,35","89,45","188,70","66,25","106,50","444,00","243,00","22,25","110,00","194,40","118,20","305,80","0,98",#N/A,"119,00","34,90","83,15","110,10",#N/A
27.06.2014,"53,95","140,50","22,64","158,90","89,30","190,00","65,75","106,50","443,00","241,00","22,20","111,10","193,70","117,20","306,80","0,97",#N/A,"117,50","34,63","83,10","110,40",#N/A
30.06.2014,"54,65","139,70","23,59","159,75","90,00","188,40","67,00","107,00","450,00","242,00","22,40","112,20","196,10","114,40","307,30","0,98",#N/A,"119,50","34,53","83,75","110,00",#N/A
01.07.2014,"54,80","140,80","24,19","160,85","89,00","191,00","67,25","108,50","450,00","238,50","22,50","113,10","193,50","114,20","309,90","0,99",#N/A,"121,00","34,75","84,30","111,90",#N/A
02.07.2014,"54,95","139,50","24,34","161,70","88,95","190,20","67,50","109,50","445,00","236,00","22,55","114,90","190,80","114,60","302,20","0,98",#N/A,"122,50","35,55","84,75","112,70",#N/A
03.07.2014,"55,20","140,70","24,32","165,60","90,50","190,00","70,00","111,50","450,00","235,00","22,80","117,00","191,60","116,00","307,10","0,97",#N/A,"124,50","36,27","84,85","115,00",#N/A
04.07.2014,"54,95","140,30","24,10","167,25","90,00","189,60","70,50","112,00","445,00","236,00","22,75","116,10","196,00","115,90","310,00","0,99",#N/A,"125,00","36,22","85,05","115,40",#N/A
07.07.2014,"55,00","143,40","23,66","164,45","89,90","187,80","71,50","113,00","444,50","236,00","22,90","117,40","194,40","114,20","308,50","0,98",#N/A,"124,50","36,33","85,25","115,50",#N/A
08.07.2014,"54,90","141,70","22,80","160,00","89,80","186,80","72,00","116,50","440,50","232,50","22,85","115,60","190,10","112,30","306,20","0,98",#N/A,"124,50","35,71","84,95","114,10",#N/A
09.07.2014,"54,85","140,50","22,78","162,25","88,00","187,90","70,75","116,00","445,50","228,00","22,70","115,30","190,70","112,10","306,50","0,99",#N/A,"125,00","35,56","84,50","114,30",#N/A
10.07.2014,"53,80","139,10","21,85","159,95","84,50","184,80","63,25","113,00","429,50","224,00","22,75","109,50","183,00","109,00","295,00","0,99",#N/A,"121,00","35,35","82,15","113,70",#N/A
11.07.2014,"54,05","138,40","22,19","159,90","87,10","185,30","63,00","111,50","430,50","224,00","22,65","110,90","183,70","109,10","295,50","0,96",#N/A,"121,00","35,51","83,05","114,90",#N/A
14.07.2014,"55,65","141,50","22,20","163,95","88,90","187,40","63,25","114,00","430,50","225,50","22,90","111,90","186,90","109,30","299,40","0,99",#N/A,"122,00","36,10","84,65","116,70",#N/A
15.07.2014,"55,70","142,20","22,29","162,60","89,40","188,00","63,75","115,50","425,00","225,00","23,30","111,70","185,50","109,10","296,30","0,99",#N/A,"123,00","36,65","84,75","120,90",#N/A
16.07.2014,"56,00","143,40","22,98","165,25","89,20","189,00","68,00","118,00","432,50","227,50","23,40","114,00","186,40","109,10","296,60","0,99",#N/A,"126,00","36,00","86,00","122,50",#N/A
17.07.2014,"56,05","142,10","22,37","164,50","88,20","188,50","69,00","118,00","432,50","230,50","23,25","113,30","187,50","108,60","294,10","0,97",#N/A,"127,50","35,68","85,35","123,70",#N/A
18.07.2014,"56,20","140,70","22,23","154,50","86,45","188,00","67,50","118,00","430,00","231,00","23,00","112,20","181,60","108,00","287,50","0,98",#N/A,"127,00","35,10","85,35","122,40",#N/A
21.07.2014,"56,35","141,70","22,22","156,75","86,90","187,90","67,00","120,00","427,50","232,50","23,25","112,40","184,00","107,30","294,10","0,95",#N/A,"127,00","35,15","85,50","122,20",#N/A
22.07.2014,"57,65","144,50","22,14","158,75","87,00","189,70","66,00","122,50","426,00","232,00","23,00","112,60","186,10","108,60","294,80","0,94",#N/A,"128,00","35,42","87,00","123,10",#N/A
23.07.2014,"58,00","148,10","22,07","155,75","86,90","189,00","65,50","122,00","437,50","237,50","23,15","112,80","186,20","108,50","296,40","0,94",#N/A,"128,00","35,63","88,55","121,20",#N/A
24.07.2014,"57,65","148,90","21,76","157,00","85,90","188,70","67,00","123,50","431,00","239,50","22,95","113,70","181,00","105,10","296,60","0,92",#N/A,"127,50","35,60","87,55","120,50",#N/A
25.07.2014,"57,00","148,50","21,70","153,90","83,65","184,00","67,00","123,50","429,00","239,50","23,00","113,60","180,40","105,00","298,30","0,94",#N/A,"126,50","35,55","88,40","121,30",#N/A
28.07.2014,"56,90","147,20","21,80","154,35","84,20","181,50","68,25","122,50","413,00","240,00","22,85","113,00","175,20","104,50","292,00","0,92",#N/A,"125,00","35,30","87,20","121,10",#N/A
29.07.2014,"57,55","148,10","21,66","154,90","83,60","182,60","69,00","123,00","417,50","244,50","23,00","113,70","177,40","102,80","292,90","0,92",#N/A,"126,00","35,49","86,80","122,50",#N/A
30.07.2014,"57,85","146,60","21,45","153,75","83,45","180,90","69,50","122,00","419,50","244,00","22,50","113,70","178,80","103,00","292,00","0,92",#N/A,"123,00","35,50","84,60","121,40",#N/A
31.07.2014,"57,25","144,90","21,18","152,50","81,50","180,10","69,50","123,00","417,50","241,00","22,75","112,00","179,00","105,00","288,10","0,91",#N/A,"123,00","35,02","85,80","121,60",#N/A
01.08.2014,"56,50","143,30","21,00","152,50","81,10","180,20","67,50","122,50","420,50","235,00","22,50","110,20","178,80","103,90","288,40","0,90",#N/A,"120,50","34,50","83,90","120,90",#N/A
04.08.2014,"56,90","143,60","18,90","152,50","81,60","181,90","66,50","121,50","424,50","233,00","22,50","110,70","178,60","105,80","290,90","0,90",#N/A,"122,50","34,46","85,30","121,30",#N/A
05.08.2014,"56,50","144,90","19,17","150,35","80,35","182,30","68,25","122,50","420,50","237,00","22,90","110,00","179,80","104,80","292,50","0,89",#N/A,"124,00","34,19","87,40","120,70",#N/A
06.08.2014,"55,50","143,80","18,34","145,20","80,00","180,60","68,00","121,00","408,00","233,50","22,90","108,50","179,50","106,20","286,30","0,92",#N/A,"124,50","33,61","86,70","118,40",#N/A
07.08.2014,"55,00","141,40","16,61","149,85","81,15","178,60","67,00","110,00","406,50","230,50","21,00","107,80","179,00","103,20","288,30","0,93",#N/A,"116,00","33,58","79,50","119,20",#N/A
08.08.2014,"53,95","138,60","17,47","150,00","80,50","176,70","66,00","107,00","408,00","223,50","20,60","105,80","178,90","104,90","283,00","0,92",#N/A,"116,00","33,06","76,20","118,60",#N/A
11.08.2014,"54,70","140,80","18,02","153,30","83,85","180,00","66,75","109,00","428,50","228,00","20,90","107,30","184,90","106,50","293,90","0,94",#N/A,"118,50","33,77","79,50","120,70",#N/A
12.08.2014,"53,75","138,80","17,00","154,30","83,10","175,10","67,75","107,50","422,00","228,00","21,00","107,00","181,40","104,80","291,40","0,93",#N/A,"119,50","33,69","79,15","119,40",#N/A
13.08.2014,"54,15","140,40","15,97","152,50","82,60","174,60","66,75","104,50","422,50","226,00","20,70","108,10","179,60","104,00","292,80","0,92",#N/A,"120,00","34,29","80,30","119,40",#N/A
14.08.2014,"54,25","139,90","17,29","154,25","84,80","173,60","66,00","104,50","422,50","226,50","20,95","108,70","179,80","103,70","296,70","0,92",#N/A,"120,00","34,24","80,45","119,00",#N/A
15.08.2014,"54,50","141,80","18,20","156,40","84,00","172,60","66,50","106,00","417,50","232,00","21,60","111,30","180,50","104,40","297,00","0,92",#N/A,"120,00","34,50","80,20","121,60",#N/A
18.08.2014,"54,80","141,30","19,09","159,05","83,50","171,90","66,50","106,00","425,00","231,50","21,45","111,20","179,90","104,50","300,90","0,92",#N/A,"120,00","34,78","80,85","121,90",#N/A
19.08.2014,"55,10","142,10","18,91","160,40","82,50","172,40","66,25","108,00","424,50","232,50","22,05","110,80","178,60","104,30","303,10","0,90",#N/A,"121,50","34,90","81,90","121,20",#N/A
20.08.2014,"55,50","142,00","19,09","160,40","81,75","174,20","66,25","109,50","423,50","228,50","22,00","111,50","179,40","105,30","303,10","0,91",#N/A,"124,00","34,90","82,15","122,00",#N/A
21.08.2014,"55,55","142,10","19,10","158,45","81,20","173,50","65,75","112,00","425,00","228,00","22,25","112,40","179,70","105,70","308,00","0,91",#N/A,"129,50","35,40","83,50","122,70",#N/A
